ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-09-04,28.95981708231025,31.19559401254408,36.48951479019163,28.95981708231025,28.95981708231025,4.909023322456601,4.909023322456601,4.909023322456601,0.022334279835379525,0.022334279835379525,0.022334279835379525,4.886689042621223,4.886689042621223,4.886689042621223,0.0,0.0,0.0,33.86884040476685
2016-09-05,28.960462064092386,31.143638259713043,36.455654978997465,28.960462064092386,28.960462064092386,4.88149692954697,4.88149692954697,4.88149692954697,0.026065392906467335,0.026065392906467335,0.026065392906467335,4.855431536640503,4.855431536640503,4.855431536640503,0.0,0.0,0.0,33.84195899363936
2016-09-06,28.961107045874517,31.36408518774223,36.26875907000686,28.961107045874517,28.961107045874517,4.804419847246778,4.804419847246778,4.804419847246778,-0.022694431395731313,-0.022694431395731313,-0.022694431395731313,4.827114278642509,4.827114278642509,4.827114278642509,0.0,0.0,0.0,33.7655268931213
2016-09-07,28.96175202765665,31.141209499005637,36.28497638328251,28.96175202765665,28.96175202765665,4.781012998927173,4.781012998927173,4.781012998927173,-0.020454663218964806,-0.020454663218964806,-0.020454663218964806,4.801467662146138,4.801467662146138,4.801467662146138,0.0,0.0,0.0,33.742765026583825
2016-09-08,28.96239700943879,31.223805519760358,36.36316794365716,28.96239700943879,28.96239700943879,4.773284524013191,4.773284524013191,4.773284524013191,-0.004822746917982511,-0.004822746917982511,-0.004822746917982511,4.778107270931174,4.778107270931174,4.778107270931174,0.0,0.0,0.0,33.73568153345198
2016-09-09,28.963041991220923,31.072139560412204,36.28189834565341,28.963041991220923,28.963041991220923,4.747789265984793,4.747789265984793,4.747789265984793,-0.008750817577221001,-0.008750817577221001,-0.008750817577221001,4.7565400835620135,4.7565400835620135,4.7565400835620135,0.0,0.0,0.0,33.71083125720572
2016-09-10,28.96368697300306,31.036138070920487,36.277740163673705,28.96368697300306,28.96368697300306,4.7444968632671065,4.7444968632671065,4.7444968632671065,0.008322986368015631,0.008322986368015631,0.008322986368015631,4.736173876899091,4.736173876899091,4.736173876899091,0.0,0.0,0.0,33.708183836270166
2016-09-11,28.964331954785195,30.95991893714698,36.375618392205794,28.964331954785195,28.964331954785195,4.73866388155404,4.73866388155404,4.73866388155404,0.022334279835390127,0.022334279835390127,0.022334279835390127,4.71632960171865,4.71632960171865,4.71632960171865,0.0,0.0,0.0,33.702995836339234
2016-09-12,28.964976936567325,31.33158997919176,36.31447639155042,28.964976936567325,28.964976936567325,4.722321807359047,4.722321807359047,4.722321807359047,0.026065392906507327,0.026065392906507327,0.026065392906507327,4.696256414452541,4.696256414452541,4.696256414452541,0.0,0.0,0.0,33.68729874392637
2016-09-13,28.965621918349463,30.878780053886736,36.19563265506322,28.965621918349463,28.965621918349463,4.652454536718573,4.652454536718573,4.652454536718573,-0.022694431395687293,-0.022694431395687293,-0.022694431395687293,4.675148968114261,4.675148968114261,4.675148968114261,0.0,0.0,0.0,33.618076455068035
2016-09-14,28.966266900131597,30.845873210340454,36.260481765422966,28.966266900131597,28.966266900131597,4.631711831967604,4.631711831967604,4.631711831967604,-0.020454663218995056,-0.020454663218995056,-0.020454663218995056,4.6521664951865995,4.6521664951865995,4.6521664951865995,0.0,0.0,0.0,33.5979787320992
2016-09-15,28.966911881913735,30.94759511650171,36.142650998335114,28.966911881913735,28.966911881913735,4.621630410847822,4.621630410847822,4.621630410847822,-0.004822746918011678,-0.004822746918011678,-0.004822746918011678,4.626453157765834,4.626453157765834,4.626453157765834,0.0,0.0,0.0,33.58854229276156
2016-09-16,28.967556863695865,30.935817959650425,36.08770496653664,28.967556863695865,28.967556863695865,4.5884082798741,4.5884082798741,4.5884082798741,-0.00875081757723312,-0.00875081757723312,-0.00875081757723312,4.597159097451334,4.597159097451334,4.597159097451334,0.0,0.0,0.0,33.55596514356996
2016-09-17,28.968201845478,31.08700640425919,36.391274427227756,28.968201845478,28.968201845478,4.571784577092154,4.571784577092154,4.571784577092154,0.008322986368012137,0.008322986368012137,0.008322986368012137,4.563461590724141,4.563461590724141,4.563461590724141,0.0,0.0,0.0,33.53998642257015
2016-09-18,28.968846827260137,30.905477325659703,36.10468045961374,28.968846827260137,28.968846827260137,4.546919985693433,4.546919985693433,4.546919985693433,0.022334279835400737,0.022334279835400737,0.022334279835400737,4.524585705858032,4.524585705858032,4.524585705858032,0.0,0.0,0.0,33.51576681295357
2016-09-19,28.96949180904227,30.96480708492094,36.255405996452666,28.96949180904227,28.96949180904227,4.5058892581088,4.5058892581088,4.5058892581088,0.0260653929065332,0.0260653929065332,0.0260653929065332,4.479823865202266,4.479823865202266,4.479823865202266,0.0,0.0,0.0,33.47538106715107
2016-09-20,28.97013679082441,30.796237160046346,36.064863448866134,28.97013679082441,28.97013679082441,4.405859310558503,4.405859310558503,4.405859310558503,-0.0226944313957008,-0.0226944313957008,-0.0226944313957008,4.428553741954203,4.428553741954203,4.428553741954203,0.0,0.0,0.0,33.37599610138291
2016-09-21,28.97078177260654,30.434789563663966,35.981742639589235,28.97078177260654,28.97078177260654,4.349799299498676,4.349799299498676,4.349799299498676,-0.020454663218949336,-0.020454663218949336,-0.020454663218949336,4.370253962717625,4.370253962717625,4.370253962717625,0.0,0.0,0.0,33.32058107210521
2016-09-22,28.971426754388673,30.704145341777,35.97162761379136,28.971426754388673,28.971426754388673,4.299694398272952,4.299694398272952,4.299694398272952,-0.004822746917993427,-0.004822746917993427,-0.004822746917993427,4.304517145190945,4.304517145190945,4.304517145190945,0.0,0.0,0.0,33.27112115266163
2016-09-23,28.97207173617081,30.702731460149117,35.789951216863734,28.97207173617081,28.97207173617081,4.222309055130158,4.222309055130158,4.222309055130158,-0.008750817577204103,-0.008750817577204103,-0.008750817577204103,4.231059872707362,4.231059872707362,4.231059872707362,0.0,0.0,0.0,33.19438079130097
2016-09-24,28.972716717952945,30.617574060169087,35.743173565687435,28.972716717952945,28.972716717952945,4.158052278457426,4.158052278457426,4.158052278457426,0.008322986367988179,0.008322986367988179,0.008322986367988179,4.149729292089437,4.149729292089437,4.149729292089437,0.0,0.0,0.0,33.13076899641037
2016-09-25,28.97336169973508,30.500868611352892,35.65309079481207,28.97336169973508,28.97336169973508,4.08284039587838,4.08284039587838,4.08284039587838,0.02233427983537776,0.02233427983537776,0.02233427983537776,4.060506116043002,4.060506116043002,4.060506116043002,0.0,0.0,0.0,33.05620209561346
2016-09-26,28.974006681517213,30.49842753347798,35.527117802393875,28.974006681517213,28.974006681517213,3.9895693063183226,3.9895693063183226,3.9895693063183226,0.026065392906519463,0.026065392906519463,0.026065392906519463,3.9635039134118033,3.9635039134118033,3.9635039134118033,0.0,0.0,0.0,32.96357598783553
2016-09-27,28.97465166329935,30.213235339801372,35.31065805993887,28.97465166329935,28.97465166329935,3.8362702457872953,3.8362702457872953,3.8362702457872953,-0.022694431395714313,-0.022694431395714313,-0.022694431395714313,3.85896467718301,3.85896467718301,3.85896467718301,0.0,0.0,0.0,32.810921909086645
2016-09-28,28.975296645081485,30.101332728644746,35.44723651053469,28.975296645081485,28.975296645081485,3.7267961048372054,3.7267961048372054,3.7267961048372054,-0.02045466321890362,-0.02045466321890362,-0.02045466321890362,3.747250768056109,3.747250768056109,3.747250768056109,0.0,0.0,0.0,32.70209274991869
2016-09-29,28.97594162686362,29.939035850736925,35.13879624821367,28.97594162686362,28.97594162686362,3.6240106906378804,3.6240106906378804,3.6240106906378804,-0.004822746918016245,-0.004822746918016245,-0.004822746918016245,3.628833437555897,3.628833437555897,3.628833437555897,0.0,0.0,0.0,32.5999523175015
2016-09-30,28.976586608645757,30.18678482422206,35.06609958013141,28.976586608645757,28.976586608645757,3.4955274183975127,3.4955274183975127,3.4955274183975127,-0.008750817577249772,-0.008750817577249772,-0.008750817577249772,3.5042782359747626,3.5042782359747626,3.5042782359747626,0.0,0.0,0.0,32.47211402704327
2016-10-01,28.97662471514721,29.694883221322836,35.10211789321541,28.97662471514721,28.97662471514721,3.3825506902219638,3.3825506902219638,3.3825506902219638,0.008322986368011388,0.008322986368011388,0.008322986368011388,3.3742277038539528,3.3742277038539528,3.3742277038539528,0.0,0.0,0.0,32.35917540536917
2016-10-02,28.97666282164867,29.576545711129892,34.926728427796434,28.97666282164867,28.97666282164867,3.2617161082785073,3.2617161082785073,3.2617161082785073,0.02233427983539534,0.02233427983539534,0.02233427983539534,3.239381828443112,3.239381828443112,3.239381828443112,0.0,0.0,0.0,32.23837892992718
2016-10-03,28.976700928150127,29.511789491103837,34.711696767244256,28.976700928150127,28.976700928150127,3.126542209041262,3.126542209041262,3.126542209041262,0.02606539290649162,0.02606539290649162,0.02606539290649162,3.10047681613477,3.10047681613477,3.10047681613477,0.0,0.0,0.0,32.10324313719139
2016-10-04,28.976739034651587,29.335363743595956,34.51358545379058,28.976739034651587,28.976739034651587,2.935568354665562,2.935568354665562,2.935568354665562,-0.022694431395760252,-0.022694431395760252,-0.022694431395760252,2.958262786061322,2.958262786061322,2.958262786061322,0.0,0.0,0.0,31.91230738931715
2016-10-05,28.976777141153047,29.055501403740532,34.47103725414695,28.976777141153047,28.976777141153047,2.7930263639437913,2.7930263639437913,2.7930263639437913,-0.02045466321893387,-0.02045466321893387,-0.02045466321893387,2.8134810271627253,2.8134810271627253,2.8134810271627253,0.0,0.0,0.0,31.76980350509684
2016-10-06,28.976815247654503,28.99763006965869,34.279684082157004,28.976815247654503,28.976815247654503,2.662018732888479,2.662018732888479,2.662018732888479,-0.004822746917997993,-0.004822746917997993,-0.004822746917997993,2.6668414798064766,2.6668414798064766,2.6668414798064766,0.0,0.0,0.0,31.638833980542984
2016-10-07,28.976853354155963,28.870716662411592,34.18350457610307,28.976853354155963,28.976853354155963,2.5102502852252764,2.5102502852252764,2.5102502852252764,-0.008750817577220755,-0.008750817577220755,-0.008750817577220755,2.5190011028024974,2.5190011028024974,2.5190011028024974,0.0,0.0,0.0,31.48710363938124
2016-10-08,28.976891460657423,28.769476616827834,34.20758178283589,28.976891460657423,28.976891460657423,2.37886675353,2.37886675353,2.37886675353,0.008322986368034593,0.008322986368034593,0.008322986368034593,2.3705437671619656,2.3705437671619656,2.3705437671619656,0.0,0.0,0.0,31.355758214187425
2016-10-09,28.97692956715888,28.672098727728716,33.797960089064816,28.97692956715888,28.97692956715888,2.2442965594437254,2.2442965594437254,2.2442965594437254,0.022334279835412942,0.022334279835412942,0.022334279835412942,2.2219622796083125,2.2219622796083125,2.2219622796083125,0.0,0.0,0.0,31.221226126602605
2016-10-10,28.976967673660333,28.37272767154868,33.656839898827556,28.976967673660333,28.976967673660333,2.0997084755507816,2.0997084755507816,2.0997084755507816,0.026065392906545724,0.026065392906545724,0.026065392906545724,2.073643082644236,2.073643082644236,2.073643082644236,0.0,0.0,0.0,31.076676149211114
2016-10-11,28.977005780161793,28.331600567616867,33.46700988508398,28.977005780161793,28.977005780161793,1.9031596738752121,1.9031596738752121,1.9031596738752121,-0.022694431395683803,-0.022694431395683803,-0.022694431395683803,1.9258541052708962,1.9258541052708962,1.9258541052708962,0.0,0.0,0.0,30.880165454037005
2016-10-12,28.977043886663253,28.294652642130632,33.46007085819562,28.977043886663253,28.977043886663253,1.758281488096458,1.758281488096458,1.758281488096458,-0.020454663218932453,-0.020454663218932453,-0.020454663218932453,1.7787361513153905,1.7787361513153905,1.7787361513153905,0.0,0.0,0.0,30.73532537475971
2016-10-13,28.97708199316471,27.903732548473183,33.36002244651733,28.97708199316471,28.97708199316471,1.6274753661262622,1.6274753661262622,1.6274753661262622,-0.004822746917979742,-0.004822746917979742,-0.004822746917979742,1.6322981130442418,1.6322981130442418,1.6322981130442418,0.0,0.0,0.0,30.604557359290972
2016-10-14,28.97712009966617,27.89270252868173,33.2536248727761,28.97712009966617,28.97712009966617,1.4776653715957933,1.4776653715957933,1.4776653715957933,-0.008750817577232875,-0.008750817577232875,-0.008750817577232875,1.4864161891730263,1.4864161891730263,1.4864161891730263,0.0,0.0,0.0,30.454785471261964
2016-10-15,28.977158206167626,27.82314111192765,33.0281262022212,28.977158206167626,28.977158206167626,1.3491601579056198,1.3491601579056198,1.3491601579056198,0.008322986368031096,0.008322986368031096,0.008322986368031096,1.3408371715375889,1.3408371715375889,1.3408371715375889,0.0,0.0,0.0,30.326318364073245
2016-10-16,28.977196312669086,27.607774579515215,32.68072671534447,28.977196312669086,28.977196312669086,1.2175200266681014,1.2175200266681014,1.2175200266681014,0.022334279835349385,0.022334279835349385,0.022334279835349385,1.195185746832752,1.195185746832752,1.195185746832752,0.0,0.0,0.0,30.194716339337187
2016-10-17,28.977234419170546,27.467523309182372,32.51336475330839,28.977234419170546,28.977234419170546,1.0750410353228597,1.0750410353228597,1.0750410353228597,0.026065392906517874,0.026065392906517874,0.026065392906517874,1.0489756424163417,1.0489756424163417,1.0489756424163417,0.0,0.0,0.0,30.052275454493405
2016-10-18,28.977272525672003,27.14464104944272,32.29637440563511,28.977272525672003,28.977272525672003,0.8789299001226716,0.8789299001226716,0.8789299001226716,-0.022694431395729738,-0.022694431395729738,-0.022694431395729738,0.9016243315184013,0.9016243315184013,0.9016243315184013,0.0,0.0,0.0,29.856202425794674
2016-10-19,28.97731063217346,27.072378746985233,32.097080070933515,28.97731063217346,28.97731063217346,0.7320162434637553,0.7320162434637553,0.7320162434637553,-0.02045466321893105,-0.02045466321893105,-0.02045466321893105,0.7524709066826863,0.7524709066826863,0.7524709066826863,0.0,0.0,0.0,29.709326875637213
2016-10-20,28.977348738674916,26.867705446645697,32.19689308424195,28.977348738674916,28.977348738674916,0.5959738871288445,0.5959738871288445,0.5959738871288445,-0.004822746917961491,-0.004822746917961491,-0.004822746917961491,0.6007966340468059,0.6007966340468059,0.6007966340468059,0.0,0.0,0.0,29.573322625803762
2016-10-21,28.977386845176376,26.891320050409014,31.9556730305469,28.977386845176376,28.977386845176376,0.4370968003998267,0.4370968003998267,0.4370968003998267,-0.008750817577196271,-0.008750817577196271,-0.008750817577196271,0.44584761797702294,0.44584761797702294,0.44584761797702294,0.0,0.0,0.0,29.4144836455762
2016-10-22,28.977424951677833,26.691101352802853,32.00837370049281,28.977424951677833,28.977424951677833,0.29518192453901415,0.29518192453901415,0.29518192453901415,0.00832298636803384,0.00832298636803384,0.00832298636803384,0.2868589381709803,0.2868589381709803,0.2868589381709803,0.0,0.0,0.0,29.272606876216848
2016-10-23,28.977463058179293,26.515349756453194,31.72044198457431,28.977463058179293,28.977463058179293,0.14541385154130262,0.14541385154130262,0.14541385154130262,0.022334279835353004,0.022334279835353004,0.022334279835353004,0.12307957170594962,0.12307957170594962,0.12307957170594962,0.0,0.0,0.0,29.122876909720596
2016-10-24,28.977501164680753,26.22988498780597,31.502690829767868,28.977501164680753,28.977501164680753,-0.0201372248603148,-0.0201372248603148,-0.0201372248603148,0.026065392906490025,0.026065392906490025,0.026065392906490025,-0.04620261776680483,-0.04620261776680483,-0.04620261776680483,0.0,0.0,0.0,28.95736393982044
2016-10-25,28.97753927118221,26.23755809640529,31.236487292093752,28.97753927118221,28.97753927118221,-0.24433098273012235,-0.24433098273012235,-0.24433098273012235,-0.022694431395743255,-0.022694431395743255,-0.022694431395743255,-0.2216365513343791,-0.2216365513343791,-0.2216365513343791,0.0,0.0,0.0,28.733208288452087
2016-10-26,28.97757737768367,26.02905521675371,31.330409016192313,28.97757737768367,28.97757737768367,-0.4242396465083943,-0.4242396465083943,-0.4242396465083943,-0.020454663218992957,-0.020454663218992957,-0.020454663218992957,-0.4037849832894014,-0.4037849832894014,-0.4037849832894014,0.0,0.0,0.0,28.553337731175276
2016-10-27,28.97761548418513,25.851177603082892,30.96100389229767,28.97761548418513,28.97761548418513,-0.597926358529408,-0.597926358529408,-0.597926358529408,-0.004822746918011192,-0.004822746918011192,-0.004822746918011192,-0.5931036116113968,-0.5931036116113968,-0.5931036116113968,0.0,0.0,0.0,28.379689125655723
2016-10-28,28.977653590686582,25.710771733997635,30.77219100333287,28.977653590686582,28.977653590686582,-0.798673701090031,-0.798673701090031,-0.798673701090031,-0.008750817577208391,-0.008750817577208391,-0.008750817577208391,-0.7899228835128227,-0.7899228835128227,-0.7899228835128227,0.0,0.0,0.0,28.17897988959655
2016-10-29,28.97769169718804,25.57981157863683,30.57946912643038,28.97769169718804,28.97769169718804,-0.9861100722442363,-0.9861100722442363,-0.9861100722442363,0.008322986368030343,0.008322986368030343,0.008322986368030343,-0.9944330586122665,-0.9944330586122665,-0.9944330586122665,0.0,0.0,0.0,27.9915816249438
2016-10-30,28.9777298036895,25.189566121807502,30.446481049282536,28.9777298036895,28.9777298036895,-1.184338725041558,-1.184338725041558,-1.184338725041558,0.022334279835370598,0.022334279835370598,0.022334279835370598,-1.2066730048769285,-1.2066730048769285,-1.2066730048769285,0.0,0.0,0.0,27.79339107864794
2016-10-31,28.97776791019096,24.959899944516707,30.38645953599133,28.97776791019096,28.97776791019096,-1.4004577077319509,-1.4004577077319509,-1.4004577077319509,0.026065392906462176,0.026065392906462176,0.026065392906462176,-1.426523100638413,-1.426523100638413,-1.426523100638413,0.0,0.0,0.0,27.577310202459007
2016-11-01,28.977806016692416,24.89968165940743,30.01156186634807,28.977806016692416,28.977806016692416,-1.6763969337732036,-1.6763969337732036,-1.6763969337732036,-0.022694431395731657,-0.022694431395731657,-0.022694431395731657,-1.6537025023774719,-1.6537025023774719,-1.6537025023774719,0.0,0.0,0.0,27.30140908291921
2016-11-02,28.977844123193876,24.37749051370631,29.597485428912215,28.977844123193876,28.977844123193876,-1.908225579092311,-1.908225579092311,-1.908225579092311,-0.02045466321899154,-0.02045466321899154,-0.02045466321899154,-1.8877709158733194,-1.8877709158733194,-1.8877709158733194,0.0,0.0,0.0,27.069618544101566
2016-11-03,28.977882229695332,24.37114283458508,29.392102711975497,28.977882229695332,28.977882229695332,-2.1329576279501548,-2.1329576279501548,-2.1329576279501548,-0.004822746917945523,-0.004822746917945523,-0.004822746917945523,-2.128134881032209,-2.128134881032209,-2.128134881032209,0.0,0.0,0.0,26.844924601745177
2016-11-04,28.977920336196792,24.073126320029782,29.16597125482048,28.977920336196792,28.977920336196792,-2.382809269521438,-2.382809269521438,-2.382809269521438,-0.008750817577220509,-0.008750817577220509,-0.008750817577220509,-2.3740584519442174,-2.3740584519442174,-2.3740584519442174,0.0,0.0,0.0,26.595111066675354
2016-11-05,28.977958442698252,23.923337127577167,29.054924822371223,28.977958442698252,28.977958442698252,-2.616355040703743,-2.616355040703743,-2.616355040703743,0.008322986368053552,0.008322986368053552,0.008322986368053552,-2.624678027071796,-2.624678027071796,-2.624678027071796,0.0,0.0,0.0,26.361603401994508
2016-11-06,28.977996549199705,23.45797821406221,28.876436323099636,28.977996549199705,28.977996549199705,-2.8566866837754445,-2.8566866837754445,-2.8566866837754445,0.0223342798353546,0.0223342798353546,0.0223342798353546,-2.8790209636107993,-2.8790209636107993,-2.8790209636107993,0.0,0.0,0.0,26.121309865424262
2016-11-07,28.978034655701165,23.205835399403355,28.466071052344585,28.978034655701165,28.978034655701165,-3.109962105582732,-3.109962105582732,-3.109962105582732,0.026065392906516285,0.026065392906516285,0.026065392906516285,-3.1360274984892484,-3.1360274984892484,-3.1360274984892484,0.0,0.0,0.0,25.868072550118434
2016-11-08,28.978072762202622,23.08702975371477,28.1829450410799,28.978072762202622,28.978072762202622,-3.417269830801563,-3.417269830801563,-3.417269830801563,-0.02269443139574517,-0.02269443139574517,-0.02269443139574517,-3.394575399405818,-3.394575399405818,-3.394575399405818,0.0,0.0,0.0,25.56080293140106
2016-11-09,28.978110868704082,22.731437883117255,27.730350043984767,28.978110868704082,28.978110868704082,-3.67396134897926,-3.67396134897926,-3.67396134897926,-0.020454663218945828,-0.020454663218945828,-0.020454663218945828,-3.653506685760314,-3.653506685760314,-3.653506685760314,0.0,0.0,0.0,25.304149519724824
2016-11-10,28.97814897520554,22.558791756130375,27.76043265502081,28.97814897520554,28.97814897520554,-3.916478440611091,-3.916478440611091,-3.916478440611091,-0.0048227469179746895,-0.0048227469179746895,-0.0048227469179746895,-3.911655693693116,-3.911655693693116,-3.911655693693116,0.0,0.0,0.0,25.061670534594448
2016-11-11,28.978187081707,22.302077511439954,27.398892541866523,28.978187081707,28.978187081707,-4.176628531419546,-4.176628531419546,-4.176628531419546,-0.008750817577232629,-0.008750817577232629,-0.008750817577232629,-4.167877713842313,-4.167877713842313,-4.167877713842313,0.0,0.0,0.0,24.801558550287453
2016-11-12,28.97822518820846,22.04899494623836,27.27021867972092,28.97822518820846,28.97822518820846,-4.412754419873183,-4.412754419873183,-4.412754419873183,0.008322986367982425,0.008322986367982425,0.008322986367982425,-4.4210774062411655,-4.4210774062411655,-4.4210774062411655,0.0,0.0,0.0,24.565470768335274
2016-11-13,28.978263294709915,21.698138315499033,26.79908394506405,28.978263294709915,28.978263294709915,-4.6479019150621435,-4.6479019150621435,-4.6479019150621435,0.02233427983536521,0.02233427983536521,0.02233427983536521,-4.670236194897509,-4.670236194897509,-4.670236194897509,0.0,0.0,0.0,24.330361379647773
2016-11-14,28.978301401211375,21.56390338175148,26.831775927884713,28.978301401211375,28.978301401211375,-4.888372472312438,-4.888372472312438,-4.888372472312438,0.026065392906474315,0.026065392906474315,0.026065392906474315,-4.914437865218913,-4.914437865218913,-4.914437865218913,0.0,0.0,0.0,24.089928928898935
2016-11-15,28.97833950771283,21.28446905728389,26.37589146105912,28.97833950771283,28.97833950771283,-5.175586061620628,-5.175586061620628,-5.175586061620628,-0.022694431395758677,-0.022694431395758677,-0.022694431395758677,-5.152891630224869,-5.152891630224869,-5.152891630224869,0.0,0.0,0.0,23.8027534460922
2016-11-16,28.97837761421429,20.925757196646178,26.050132039916132,28.97837761421429,28.97837761421429,-5.405406658501004,-5.405406658501004,-5.405406658501004,-0.020454663218988724,-0.020454663218988724,-0.020454663218988724,-5.384951995282015,-5.384951995282015,-5.384951995282015,0.0,0.0,0.0,23.572970955713284
2016-11-17,28.978415720715745,20.93159226936378,25.85427624486173,28.978415720715745,28.978415720715745,-5.614957581265969,-5.614957581265969,-5.614957581265969,-0.00482274691802439,-0.00482274691802439,-0.00482274691802439,-5.610134834347944,-5.610134834347944,-5.610134834347944,0.0,0.0,0.0,23.363458139449776
2016-11-18,28.978453827217205,20.38569820160521,25.645421718436175,28.978453827217205,28.978453827217205,-5.836880008730255,-5.836880008730255,-5.836880008730255,-0.008750817577196026,-0.008750817577196026,-0.008750817577196026,-5.8281291911530575,-5.8281291911530575,-5.8281291911530575,0.0,0.0,0.0,23.14157381848695
2016-11-19,28.978491933718665,20.304704645422067,25.613532450855345,28.978491933718665,28.978491933718665,-6.030481447318973,-6.030481447318973,-6.030481447318973,0.008322986368005634,0.008322986368005634,0.008322986368005634,-6.038804433686979,-6.038804433686979,-6.038804433686979,0.0,0.0,0.0,22.948010486399692
2016-11-20,28.97853004022012,20.14715264810496,25.4608391798655,28.97853004022012,28.97853004022012,-6.219878236814335,-6.219878236814335,-6.219878236814335,0.022334279835382803,0.022334279835382803,0.022334279835382803,-6.242212516649717,-6.242212516649717,-6.242212516649717,0.0,0.0,0.0,22.758651803405787
2016-11-21,28.97856814672158,19.876613920908245,25.129465602263295,28.97856814672158,28.97856814672158,-6.412519847762229,-6.412519847762229,-6.412519847762229,0.02606539290646059,0.02606539290646059,0.02606539290646059,-6.438585240668689,-6.438585240668689,-6.438585240668689,0.0,0.0,0.0,22.566048298959352
2016-11-22,28.978606253223038,19.6029458935741,24.936914656891084,28.978606253223038,28.978606253223038,-6.651020966799901,-6.651020966799901,-6.651020966799901,-0.02269443139577219,-0.02269443139577219,-0.02269443139577219,-6.62832653540413,-6.62832653540413,-6.62832653540413,0.0,0.0,0.0,22.327585286423137
2016-11-23,28.9786443597245,19.450714779866495,24.828531981364,28.9786443597245,28.9786443597245,-6.8324545954219476,-6.8324545954219476,-6.8324545954219476,-0.020454663218974666,-0.020454663218974666,-0.020454663218974666,-6.811999932202973,-6.811999932202973,-6.811999932202973,0.0,0.0,0.0,22.14618976430255
2016-11-24,28.97868246622595,19.634171135270954,24.70383198922663,28.97868246622595,28.97868246622595,-6.995134273839828,-6.995134273839828,-6.995134273839828,-0.00482274691800614,-0.00482274691800614,-0.00482274691800614,-6.990311526921823,-6.990311526921823,-6.990311526921823,0.0,0.0,0.0,21.983548192386124
2016-11-25,28.97872057272741,19.05198114461626,24.49305375715384,28.97872057272741,28.97872057272741,-7.172839678605432,-7.172839678605432,-7.172839678605432,-0.008750817577249277,-0.008750817577249277,-0.008750817577249277,-7.1640888610281825,-7.1640888610281825,-7.1640888610281825,0.0,0.0,0.0,21.80588089412198
2016-11-26,28.97875867922887,18.955291501863062,24.42085497951806,28.97875867922887,28.97875867922887,-7.325933279147998,-7.325933279147998,-7.325933279147998,0.008322986368028841,0.008322986368028841,0.008322986368028841,-7.334256265516027,-7.334256265516027,-7.334256265516027,0.0,0.0,0.0,21.65282540008087
2016-11-27,28.978796785730328,19.007630135653336,24.08718981681305,28.978796785730328,28.978796785730328,-7.479473034359666,-7.479473034359666,-7.479473034359666,0.02233427983538643,0.02233427983538643,0.02233427983538643,-7.5018073141950525,-7.5018073141950525,-7.5018073141950525,0.0,0.0,0.0,21.49932375137066
2016-11-28,28.978834892231788,18.887315080568573,23.92791612820263,28.978834892231788,28.978834892231788,-7.641709724659503,-7.641709724659503,-7.641709724659503,0.026065392906514693,0.026065392906514693,0.026065392906514693,-7.667775117566018,-7.667775117566018,-7.667775117566018,0.0,0.0,0.0,21.337125167572285
2016-11-29,28.978872998733245,18.605643242986275,23.815150210476418,28.978872998733245,28.978872998733245,-7.855895684750793,-7.855895684750793,-7.855895684750793,-0.02269443139567064,-0.02269443139567064,-0.02269443139567064,-7.833201253355122,-7.833201253355122,-7.833201253355122,0.0,0.0,0.0,21.122977313982453
2016-11-30,28.978911105234705,18.43585845484918,23.3215614554559,28.978911105234705,28.978911105234705,-8.019558836066242,-8.019558836066242,-8.019558836066242,-0.020454663218973254,-0.020454663218973254,-0.020454663218973254,-7.999104172847268,-7.999104172847268,-7.999104172847268,0.0,0.0,0.0,20.959352269168463
2016-12-01,28.978949211736165,18.07226468181152,23.582622829201846,28.978949211736165,28.978949211736165,-8.171270689105926,-8.171270689105926,-8.171270689105926,-0.004822746918035307,-0.004822746918035307,-0.004822746918035307,-8.166447942187892,-8.166447942187892,-8.166447942187892,0.0,0.0,0.0,20.80767852263024
2016-12-02,28.97898731823762,17.989884622614603,23.21808618760818,28.97898731823762,28.97898731823762,-8.344862991657987,-8.344862991657987,-8.344862991657987,-0.008750817577220262,-0.008750817577220262,-0.008750817577220262,-8.336112174080768,-8.336112174080768,-8.336112174080768,0.0,0.0,0.0,20.634124326579634
2016-12-03,28.979025424739078,17.768136476883594,23.06042654138411,28.979025424739078,28.979025424739078,-8.500540991445083,-8.500540991445083,-8.500540991445083,0.00832298636800488,0.00832298636800488,0.00832298636800488,-8.508863977813087,-8.508863977813087,-8.508863977813087,0.0,0.0,0.0,20.478484433293993
2016-12-04,28.979063531240534,17.645732523753892,23.066949540808224,28.979063531240534,28.979063531240534,-8.662998425093031,-8.662998425093031,-8.662998425093031,0.022334279835370428,0.022334279835370428,0.022334279835370428,-8.6853327049284,-8.6853327049284,-8.6853327049284,0.0,0.0,0.0,20.316065106147505
2016-12-05,28.979101637741994,17.49382118879313,22.99390310308981,28.979101637741994,28.979101637741994,-8.83992280255013,-8.83992280255013,-8.83992280255013,0.026065392906486847,0.026065392906486847,0.026065392906486847,-8.865988195456618,-8.865988195456618,-8.865988195456618,0.0,0.0,0.0,20.139178835191863
